X,Y,Z
-0.017257,-0.320399,0.149967
-0.020922,-0.246942,0.162185
0.047342,-0.120646,0.228311
0.118355,0.104763,0.270766
0.129962,0.276875,0.30864
0.017104,0.317345,0.300088
-0.171348,0.168141,0.214566
-0.392023,-0.063072,0.077733
-0.53802,-0.325438,0.048258
-0.447917,-0.257938,0.050091
-0.233503,-0.013744,0.136681
-0.030238,0.198837,0.284969
0.117897,0.332005,0.4273
0.181885,0.405004,0.520457
0.100182,0.441656,0.543365
-0.067042,0.44471,0.474795
-0.221133,0.302989,0.409432
-0.293215,0.251676,0.332311
-0.253051,0.387899,0.201433
-0.176998,0.560316,0.191812
-0.182191,0.64767,0.198073
-0.238848,0.669508,0.160352
-0.298255,0.503047,0.088117
-0.298713,-0.006872,0.10736
-0.408974,-0.311541,0.018021
-0.452193,-0.524581,-0.101098
-0.440739,-0.569632,-0.223729
-0.363618,-0.363923,-0.232892
-0.165239,0.055741,-0.144622
0.074526,0.360258,0.000764
0.2839,0.450208,0.12874
0.427911,0.239459,0.181732
0.403782,-0.26817,0.189368
0.301004,-0.820392,0.139583
0.173944,-1.279763,0.068417
-0.009316,-1.347263,0.020617
-0.095906,-1.048092,-0.068722
-0.23106,-0.25244,-0.124464
-0.351095,0.39691,-0.124617
-0.474184,0.729679,-0.096517
-0.616516,0.912327,-0.103389
-0.678824,0.924086,-0.10736
-0.682642,0.641561,-0.038485
-0.540463,0.265574,0.008094
-0.311694,-0.120799,0.082772
-0.120493,-0.386983,0.130725
0.06918,-0.56505,0.241139
0.161879,-0.48915,0.194255
0.217163,-0.399506,0.192423
0.208458,-0.233809,0.155771
0.186314,-0.138361,0.143401
0.17089,-0.127518,0.130878
0.148746,-0.05681,0.085521
0.136528,0.017257,0.05116
0.124769,0.040775,0.023366
0.071471,-0.009163,-0.022449
-0.068111,-0.10064,-0.095142
-0.198837,-0.191048,-0.191812
-0.294437,-0.240528,-0.27321
-0.320857,-0.228311,-0.306502
-0.271224,-0.131031,-0.302226
-0.163101,-0.00504,-0.217621
-0.023366,0.096364,-0.126296
0.062308,0.143859,-0.076205
0.083383,0.121715,-0.073151
0.108276,0.101862,-0.099266
0.161268,0.0478,-0.106291
0.235794,-0.015424,-0.077274
0.33338,-0.065057,-0.047953
0.471741,-0.289092,0.018784
0.467617,-0.000611,-0.002138
0.460592,0.147524,-0.056963
0.356287,0.175013,-0.088881
0.251982,0.068264,-0.088575
0.146302,-0.049938,-0.115301
0.096211,-0.066432,-0.137597
0.043371,0.082009,-0.186314
-0.004581,0.463494,-0.263283
-0.011454,0.825126,-0.282525
0.016493,1.081537,-0.318719
0.125533,0.943023,-0.248164
0.237321,0.745866,-0.117439
0.318566,0.491441,0.034208
0.428064,0.227853,0.097738
0.412334,-0.010537,0.092393
0.385609,-0.268781,0.048869
0.491899,-0.474031,-0.014661
0.643394,-0.658818,-0.039706
0.77641,-0.729831,0.03711
0.596357,0.267712,-0.022144
0.45876,0.806648,0.039401
0.237168,0.781755,0.050855
0.013897,0.269392,0.038637
-0.21365,-0.510531,-0.087354
-0.451277,-1.375669,-0.329256
-0.634842,-2.04029,-0.564898
-0.647823,-1.840384,-0.594066
-0.518014,-1.010829,-0.451277
-0.328951,-0.153022,-0.252593
-0.1996,0.49251,-0.093004
-0.122326,0.821919,0.050244
-0.05452,0.839329,0.166461
0.019395,0.698066,0.189979
0.086132,0.49587,0.190895
0.118813,0.398895,0.146608
0.129045,0.336892,0.071624
0.159436,0.237168,-0.007025
0.164628,-0.045815,-0.05681
